Marque,Class,Fabricant,Description,Produit,Coût unitaire,Prix unitaire,IdProduit,IdSousCategorieProduit
Proseware,Economy,"Proseware, Inc.","17.7 x 14.5 x 6.9 inches, Ink jet Fax machine",Proseware Ink Jet Fax Machine E100 White,$39.77 ,$78 ,708,20
Proseware,Economy,"Proseware, Inc.","17.7 x 14.5 x 6.9 inches, Inkjet Fax Machine",Proseware Ink Jet Fax Machine E100 Black,$39.77 ,$78 ,650,20
Proseware,Economy,"Proseware, Inc.","19.4 x 17.1 x 8.9 inches, 34 pounds, various security features",Proseware Laser Jet Printer E100 Black,$40.28 ,$79 ,644,20
Proseware,Economy,"Proseware, Inc.","19.4 x 17.1 x 8.9 inches, 34 pounds, various security features",Proseware Laser Jet Printer E100 Grey,$40.28 ,$79 ,673,20
Proseware,Economy,"Proseware, Inc.","19.4 x 17.1 x 8.9 inches, 34 pounds, various security features",Proseware Laser Jet Printer E100 White,$40.28 ,$79 ,702,20
Proseware,Economy,"Proseware, Inc.","19-inches TFT LCD, 300cd/m2 brightness, 2000:1 dynamic contrast ratio, 5 ms response time",Proseware LCD19 E1000 Black,$63.92 ,$139 ,467,18
Proseware,Economy,"Proseware, Inc.","19-inches TFT LCD, 300cd/m2 brightness, 2000:1 dynamic contrast ratio, 5 ms response time",Proseware LCD19 E1000 White,$63.92 ,$139 ,481,18
Proseware,Economy,"Proseware, Inc.","1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds)",Proseware Laptop8.9 E089 Black,$166.20 ,$326 ,409,15
Proseware,Economy,"Proseware, Inc.","1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds)",Proseware Laptop8.9 E089 White,$166.20 ,$326 ,415,15
Proseware,Economy,"Proseware, Inc.","6.4 x 11.4 x 17, 1 inches, offering high-quality and fast output",Proseware Laser Fax Printer E100 White,$46.39 ,$91 ,707,20
Proseware,Economy,"Proseware, Inc.","6.4 x 11.4 x 17.1 inches, offering high-quality and fast output",Proseware Laser Fax Printer E100 Black,$46.39 ,$91 ,649,20
Proseware,Economy,"Proseware, Inc.","6.4 x 11.4 x 17.1 inches, offering high-quality and fast output",Proseware Laser Fax Printer E100 Grey,$46.39 ,$91 ,678,20
Proseware,Economy,"Proseware, Inc.","6.7 x 8.2 x 17.5 inches, robust and versatile inkjet printer ideal for home office use",Proseware Photo Ink Jet Printer E290 Grey,$52 ,$102 ,694,20
Proseware,Economy,"Proseware, Inc.","6.7 x 8.2 x 17.5 inches, robust and versatile inkjet printer ideal for home office use",Proseware Photo Ink jet Printer E290 White,$52 ,$102 ,723,20
Proseware,Economy,"Proseware, Inc.","6.7 x 8.2 x 17.5 inches, robust and versatile inkjet printer ideal for home office use",Proseware Photo Inkjet Printer E290 Black,$52 ,$102 ,665,20
Proseware,Economy,"Proseware, Inc.",Reduces VLF/ELF radiation by up to 99.5%,Proseware CRT15 E10 Black,$24.98 ,$49 ,474,18
Proseware,Economy,"Proseware, Inc.",Reduces VLF/ELF radiation by up to 99.5%,Proseware CRT15 E10 White,$24.98 ,$49 ,488,18
Proseware,Economy,"Proseware, Inc.",Reduces VLF/ELF radiation by up to 99.5%,Proseware CRT19 E201 Black,$35.18 ,$69 ,472,18
Proseware,Economy,"Proseware, Inc.",Reduces VLF/ELF radiation by up to 99.5%,Proseware CRT19 E201 White,$35.18 ,$69 ,486,18
Proseware,Economy,"Proseware, Inc.",Safely prevents static while eliminating up to 95% of screen glare,Proseware CRT17 E104 Black,$30.08 ,$59 ,473,18
Proseware,Economy,"Proseware, Inc.",Safely prevents static while eliminating up to 95% of screen glare,Proseware CRT17 E104 White,$30.08 ,$59 ,487,18
Proseware,Economy,"Proseware, Inc.","Size/Type: 17"" TFT LCD, maximum resolution: 1280 x 1024, response time: 5ms",Proseware LCD17 E200 Black,$50.47 ,$99 ,469,18
Proseware,Economy,"Proseware, Inc.","Size/Type: 17"" TFT LCD, maximum resolution: 1280 x 1024, response time: 5ms",Proseware LCD17 E200 White,$50.47 ,$99 ,483,18
Proseware,Economy,"Proseware, Inc.","Standard 4:3 aspect ratio-85in, use with any home theater or business projector",Proseware Screen 80in E1010 Black,$55.57 ,$109 ,550,19
Proseware,Economy,"Proseware, Inc.","Standard 4:3 aspect ratio-85in, use with any home theater or business projector",Proseware Screen 80in E1010 Silver,$55.57 ,$109 ,574,19
Proseware,Economy,"Proseware, Inc.","Standard 4:3 aspect ratio-85in, use with any home theater or business projector",Proseware Screen 80in E1010 White,$55.57 ,$109 ,562,19
Proseware,Economy,"Proseware, Inc.","Wide viewing angle of 100° vertical and 120° horizontal, dot pitch: 0.297 mm pixel pitch",Proseware LCD15 E103 Black,$50.47 ,$99 ,471,18
Proseware,Economy,"Proseware, Inc.","Wide viewing angle of 100° vertical and 120° horizontal, dot pitch: 0.297 mm pixel pitch",Proseware LCD15 E103 White,$50.47 ,$99 ,485,18
Proseware,Regular,"Proseware, Inc.","10.6 x 15.7 x 6.8 inches, 12.4 pounds, technology for sending clear",Proseware Laser Fax Printer M250 Green,$54.26 ,$118 ,736,20
Proseware,Regular,"Proseware, Inc.","11 x 13 x 13 inches, 12.6 pounds, border free photos in popular sizes",Proseware Wireless Photo All-in-One Printer M390 Black,$86.45 ,$188 ,669,20
Proseware,Regular,"Proseware, Inc.","11 x 13 x 13 inches, 12.6 pounds, border free photos in popular sizes",Proseware Wireless Photo All-in-One Printer M390 Grey,$86.45 ,$188 ,698,20
Proseware,Regular,"Proseware, Inc.","11 x 13 x 13 inches, 12.6 pounds, border free photos in popular sizes",Proseware Wireless Photo All-in-One Printer M390 White,$86.45 ,$188 ,727,20
Proseware,Regular,"Proseware, Inc.","11 x 15 x 6 inches. 10 pounds, duplex scanner",Proseware Duplex Scanner M200 Green,$68.52 ,$149 ,734,20
Proseware,Regular,"Proseware, Inc.","12 x 16 x 8 inches, 17 pounds scan Jet Digital Flat Bed Scanner",Proseware Scan Jet Digital Flat Bed Scanner M300 Green,$55.64 ,$121 ,729,20
Proseware,Regular,"Proseware, Inc.","13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord",Proseware Office Jet All-in-One Printer M500 Black,$74.96 ,$163 ,666,20
Proseware,Regular,"Proseware, Inc.","13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord",Proseware Office Jet All-in-One Printer M500 Grey,$74.96 ,$163 ,695,20
Proseware,Regular,"Proseware, Inc.","13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord",Proseware Office Jet All-in-One Printer M500 White,$74.96 ,$163 ,724,20
Proseware,Regular,"Proseware, Inc.","13.7 x 8.8 x 7.6 inches,  mobile receipt and document scanner",Proseware Mobile Receipt and Document Scanner M200 Black,$53.34 ,$116 ,651,20
Proseware,Regular,"Proseware, Inc.","13.7 x 8.8 x 7.6 inches, mobile receipt and document scanner",Proseware Mobile Receipt and Document Scanner M200 Grey,$53.34 ,$116 ,680,20
Proseware,Regular,"Proseware, Inc.","13.7 x 8.8 x 7.6 inches, mobile receipt and document scanner",Proseware Mobile Receipt and Document Scanner M200 White,$53.34 ,$116 ,709,20
Proseware,Regular,"Proseware, Inc.","14.5 x 17.7 x 5.7 inches, affordable, high-performance printer for professional printing at home or office",Proseware All-In-One Photo Printer M200 Black,$62.54 ,$136 ,653,20
Proseware,Regular,"Proseware, Inc.","14.5 x 17.7 x 5.7 inches, affordable, high-performance printer for professional printing at home or office",Proseware All-In-One Photo Printer M200 Grey,$62.54 ,$136 ,682,20
Proseware,Regular,"Proseware, Inc.","14.5 x 17.7 x 5.7 inches, affordable, high-performance printer for professional printing at home or office",Proseware All-In-One Photo Printer M200 White,$62.54 ,$136 ,711,20
Proseware,Regular,"Proseware, Inc.","15.2 x 15.7 x 8.7 inches, 18.4 pounds, Desk jet All-in-One Printer, Scanner, Copier","Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green",$72.66 ,$158 ,733,20
Proseware,Regular,"Proseware, Inc.","15.4-inch Widescreen TFT LCD display, 1280x800 resolutions",Proseware Laptop15.4W M518 White,$348.58 ,$758 ,414,15
Proseware,Regular,"Proseware, Inc.","15.4-Inches widescreen TFT LCD display, 1280x800 resolutions",Proseware Laptop15.4W M518 Black,$348.58 ,$758 ,408,15
Proseware,Regular,"Proseware, Inc.","15-inches screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM",Proseware Laptop15 M510 Black,$321.44 ,$699 ,405,15
Proseware,Regular,"Proseware, Inc.","15-inches screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM",Proseware Laptop15 M510 White,$321.44 ,$699 ,411,15
Proseware,Regular,"Proseware, Inc.","16 x 19 x 13 inches, 14 pounds, All-In-One Photo Printer",Proseware All-In-One Photo Printer M200 Green,$62.54 ,$136 ,730,20
Proseware,Regular,"Proseware, Inc.","16.1 x 18.1 x 9.3 inches, 23.5 pounds, LaserJet",Proseware Laser Jet Color Printer X300 Black,$69.25 ,$209 ,645,20
Proseware,Regular,"Proseware, Inc.","16.1 x 18.1 x 9.3 inches, 23.5 pounds, LaserJet",Proseware Laser Jet Color Printer X300 Grey,$69.25 ,$209 ,674,20
Proseware,Regular,"Proseware, Inc.","16.1 x 18.1 x 9.3 inches, 23.5 pounds, LaserJet",Proseware Laser Jet Color Printer X300 White,$69.25 ,$209 ,703,20
Proseware,Regular,"Proseware, Inc.","16:9 aspect ratios - 106in, electric/motorized screen for home theater and commercial presentations",Proseware Screen 106in M1609 Black,$115.43 ,$251 ,547,19
Proseware,Regular,"Proseware, Inc.","16:9 aspect ratios - 113in, dual wall and ceiling-perfect for home / business",Proseware Screen 113in X1609 Black,$99.06 ,$299 ,546,19
Proseware,Regular,"Proseware, Inc.","16:9 aspect ratios - 125in, 160 degree wide viewing angle",Proseware Screen 125in X1609 Black,$152.08 ,$459 ,545,19
Proseware,Regular,"Proseware, Inc.","16:9 aspect ratios-106in, electric/motorized screen for home theater and commercial presentations",Proseware Screen 106in M1609 Silver,$115.43 ,$251 ,571,19
Proseware,Regular,"Proseware, Inc.","16:9 aspect ratios-106in, electric/motorized screen for home theater and commercial presentations",Proseware Screen 106in M1609 White,$115.43 ,$251 ,559,19
Proseware,Regular,"Proseware, Inc.","16:9 aspect ratios-113in, dual wall and ceiling - perfect for home / business",Proseware Screen 113in X1609 White,$99.06 ,$299 ,558,19
Proseware,Regular,"Proseware, Inc.","16:9 aspect ratios-113in, dual wall and ceiling- perfect for home / business",Proseware Screen 113in X1609 Silver,$99.06 ,$299 ,570,19
Proseware,Regular,"Proseware, Inc.","16:9 aspect ratios-125in, 160 degree wide viewing angle",Proseware Screen 125in X1609 Silver,$152.08 ,$459 ,569,19
Proseware,Regular,"Proseware, Inc.","16:9 aspect ratios-125in, 160 degree wide viewing angle",Proseware Screen 125in X1609 White,$152.08 ,$459 ,557,19
Proseware,Regular,"Proseware, Inc.","17 x 11.7 x 6.1 inches, 18 pounds, color Ink jet Fax, Copier, Phone","Proseware Color Ink Jet Fax, Copier, Phone M250 Grey",$73.12 ,$159 ,689,20
Proseware,Regular,"Proseware, Inc.","17 x 11.7 x 6.1 inches, 18 pounds, color Inkjet Fax, Copier, Phone","Proseware Color Ink Jet Fax, Copier, Phone M250 Black",$73.12 ,$159 ,660,20
Proseware,Regular,"Proseware, Inc.","17 x 11.7 x 6.1 inches, 18 pounds, color Inkjet Fax, Copier, Phone","Proseware Color Ink jet Fax, Copier, Phone M250 White",$73.12 ,$159 ,718,20
Proseware,Regular,"Proseware, Inc.","17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color ink jet printer that prints, copies, scans, and faxes. Prints at speeds of up to 23ppm",Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,$90.13 ,$196 ,670,20
Proseware,Regular,"Proseware, Inc.","17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color inkjet printer that prints, copies, scans, and faxes, prints at speeds of up to 23ppm",Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey,$90.13 ,$196 ,699,20
Proseware,Regular,"Proseware, Inc.","17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color inkjet printer that prints, copies, scans, and faxes, prints at speeds of up to 23ppm",Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White,$90.13 ,$196 ,728,20
Proseware,Regular,"Proseware, Inc.","17.2 x 5.5 x 8.1 inches, 8.2 pounds, Ink Jet  all in one,  Large 80-sheet input tray",Proseware Ink Jet All in one M300 Black,$77.72 ,$169 ,643,20
Proseware,Regular,"Proseware, Inc.","17.2 x 5.5 x 8.1 inches, 8.2 pounds, Ink Jet  all in one,  Large 80-sheet input tray",Proseware Ink Jet All in one M300 Grey,$77.72 ,$169 ,672,20
Proseware,Regular,"Proseware, Inc.","17.2 x 5.5 x 8.1 inches, 8.2 pounds, Ink Jet  all in one,  Large 80-sheet input tray",Proseware Ink Jet All in one M300 White,$77.72 ,$169 ,701,20
Proseware,Regular,"Proseware, Inc.","17.2 x 5.5 x 8.1 inches, 8.4 pounds, office jet wireless all-in-one Ink jet Printer",Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,$87.37 ,$190 ,667,20
Proseware,Regular,"Proseware, Inc.","17.2 x 5.5 x 8.1 inches, 8.4 pounds, office jet wireless All-in-One Inkjet Printer",Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White,$87.37 ,$190 ,725,20
Proseware,Regular,"Proseware, Inc.","17.2 x 5.5 x 8.1 inches. 8.4 pounds, office jet wireless all-in-one Ink jet Printer",Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey,$87.37 ,$190 ,696,20
Proseware,Regular,"Proseware, Inc.","17.4 x 10 x 5.6 inches, Ink jet printer delivers outstanding photo prints and text quality",Proseware Ink Jet Wireless All-In-One Printer M400 Black,$59.32 ,$129 ,654,20
Proseware,Regular,"Proseware, Inc.","17.4 x 10 x 5.6 inches, Ink jet printer delivers outstanding photo prints and text quality",Proseware Ink Jet Wireless All-In-One Printer M400 Grey,$59.32 ,$129 ,683,20
Proseware,Regular,"Proseware, Inc.","17.4 x 10 x 5.6 inches, Ink jet printer delivers outstanding photo prints and text quality",Proseware Ink Jet Wireless All-In-One Printer M400 White,$59.32 ,$129 ,712,20
Proseware,Regular,"Proseware, Inc.","17.5 x 13.1 x 6.1 inches, operate your printer within seconds after power-on with quick start",Proseware Laser Jet All in one X300 Black,$72.56 ,$219 ,646,20
Proseware,Regular,"Proseware, Inc.","17.5 x 13.1 x 6.1 inches, operate your printer within seconds after power-on with quick start",Proseware Laser Jet All in one X300 Grey,$72.56 ,$219 ,675,20
Proseware,Regular,"Proseware, Inc.","17.5 x 13.1 x 6.1 inches, operate your printer within seconds after power-on with quick start",Proseware Laser Jet All in one X300 White,$72.56 ,$219 ,704,20
Proseware,Regular,"Proseware, Inc.","18.1 x 17.9 x 11.2 inches, 14.4 kbps fax modem with 200-sheet paper capacity, 20-page automatic document feeder, and 512 KB memory holds up to 25 pages",Proseware Ink Jet Wireless All-In-One Printer M400 Green,$59.32 ,$129 ,731,20
Proseware,Regular,"Proseware, Inc.","180 GB hard drive, 2 GB RAM 16-inches LCD",Proseware Laptop16 M610 Black,$275.46 ,$599 ,407,15
Proseware,Regular,"Proseware, Inc.",180 GB hard drive.2 GB RAM.16-inch LCD.,Proseware Laptop16 M610 White,$275.46 ,$599 ,413,15
Proseware,Regular,"Proseware, Inc.",19 inches widescreen LCD monitor 300cd/m2 (typical) brightness,Proseware LCD19W M100 Black,$82.32 ,$179 ,468,18
Proseware,Regular,"Proseware, Inc.",19 inches widescreen LCD monitor 300cd/m2 (typical) brightness,Proseware LCD19W M100 White,$82.32 ,$179 ,482,18
Proseware,Regular,"Proseware, Inc.","19.9 x 9.6 x 10.7 inches, 10.8 pounds, Laser fax printer",Proseware Laser Fax Printer M250 Black,$54.26 ,$118 ,659,20
Proseware,Regular,"Proseware, Inc.","19.9 x 9.6 x 10.7 inches, 10.8 pounds, Laser fax printer",Proseware Laser Fax Printer M250 Grey,$54.26 ,$118 ,688,20
Proseware,Regular,"Proseware, Inc.","19.9 x 9.6 x 10.7 inches,10.8 pounds, Laser fax printer",Proseware Laser Fax Printer M250 White,$54.26 ,$118 ,717,20
Proseware,Regular,"Proseware, Inc.","20 x 11.9 x 15.8 inches, robust and affordable  scanner",Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,$73.58 ,$160 ,713,20
Proseware,Regular,"Proseware, Inc.","20 x 11.9 x 15.8 inches, robust and affordable scanner",Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Black,$73.58 ,$160 ,655,20
Proseware,Regular,"Proseware, Inc.","20 x 11.9 x 15.8 inches, robust and affordable scanner",Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey,$73.58 ,$160 ,684,20
Proseware,Regular,"Proseware, Inc.","20 x 18 x 14.2 inches, Ink Jet Instant PDF Sheet-Fed Scanner",Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Green,$73.58 ,$160 ,732,20
Proseware,Regular,"Proseware, Inc.","20"" widescreen 1600 x 900 VGA, brightness: 250cd/m2, contrast ratio: 10000:1",Proseware LCD20W M230 Black,$128.30 ,$279 ,466,18
Proseware,Regular,"Proseware, Inc.","20"" widescreen 1600 x 900 VGA, brightness: 250cd/m2, contrast ratio: 10000:1",Proseware LCD20W M230 White,$128.30 ,$279 ,480,18
Proseware,Regular,"Proseware, Inc.","22"" Screen LCD, resolution - 1680 x 1050",Proseware LCD22 M2000 White,$205.09 ,$619 ,477,18
Proseware,Regular,"Proseware, Inc.","22"" screen LCD, Resolution -1680 x 1050",Proseware LCD22 M2000 Black,$205.09 ,$619 ,463,18
Proseware,Regular,"Proseware, Inc.","22"" wide screen LCD, 0.285mm x 0.285mm pixel pitch, 300cd/m2 (typical) brightness",Proseware LCD22W M2001 Black,$224.97 ,$679 ,464,18
Proseware,Regular,"Proseware, Inc.","22"" widescreen LCD, 0.285mm x 0.285mm pixel pitch, 300cd/m2 (typical) brightness",Proseware LCD22W M2001 White,$224.97 ,$679 ,478,18
Proseware,Regular,"Proseware, Inc.","22.3 x 13.2 x 21 inches, 30 pounds, high Speed Laser Fax",Proseware High Speed Laser Fax M2000 Grey,$69.25 ,$209 ,687,20
Proseware,Regular,"Proseware, Inc.","22.3 x 13.2 x 21 inches, 30 pounds, high Speed Laser Fax",Proseware High Speed Laser M2000 Black,$69.25 ,$209 ,658,20
Proseware,Regular,"Proseware, Inc.","22.3 x 13.2 x 21 inches, 30 pounds, high Speed Laser Fax",Proseware High Speed Laser M2000 White,$69.25 ,$209 ,716,20
Proseware,Regular,"Proseware, Inc.","7.2 x 18 x 15.1 inches, Scan Jet Digital Flat Bed Scanner",Proseware Scan Jet Digital Flat Bed Scanner M300 Black,$55.64 ,$121 ,652,20
Proseware,Regular,"Proseware, Inc.","7.2 x 18 x 15.1 inches, Scan Jet Digital Flat Bed Scanner",Proseware Scan Jet Digital Flat Bed Scanner M300 Grey,$55.64 ,$121 ,681,20
Proseware,Regular,"Proseware, Inc.","7.2 x 18 x 15.1 inches, Scan Jet Digital Flat Bed Scanner",Proseware Scan Jet Digital Flat Bed Scanner M300 White,$55.64 ,$121 ,710,20
Proseware,Regular,"Proseware, Inc.","720p high definition performance with 10,000:1 contrast ratio",Proseware Projector 720p LCD56 Silver,$321.44 ,$699 ,565,19
Proseware,Regular,"Proseware, Inc.","720p high definition performance with 10,000:1 contrast ratio",Proseware Projector 720p LCD56 White,$321.44 ,$699 ,553,19
Proseware,Regular,"Proseware, Inc.","720p High Definition performance with 10,000:1 contrast ratio.",Proseware Projector 720p LCD56 Black,$321.44 ,$699 ,541,19
Proseware,Regular,"Proseware, Inc.","8.2 x 17.8 x 16 inches, compact 3-in-1 color ink jet printer that prints, scans, and copies","Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Grey",$72.66 ,$158 ,685,20
Proseware,Regular,"Proseware, Inc.","8.2 x 17.8 x 16 inches, compact 3-in-1 color inkjet printer that prints, scans, and copies","Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Black",$72.66 ,$158 ,656,20
